Date,Close,Volume,Volume2,Open,High,Low
20210325,238000,145811,34535,225000,245500,223000
20210324,225000,38805,8678,219500,226500,218500
20210323,223000,72966,16228,226000,227500,220000
20210322,227000,39609,8968,226500,228000,224500
20210319,226000,37383,8389,221500,228000,220000
20210318,226500,31293,7125,227000,230000,225000
20210317,225000,36489,8232,230000,230000,224000
20210316,230000,52419,12039,225000,232000,223500
20210315,224500,42644,9549,229000,229000,221500
20210312,228000,35307,8048,229500,232000,223500
20210311,226000,74272,16783,221000,230500,218000
20210310,220000,63759,14053,226500,227500,217500
20210309,221000,88186,19656,229500,232000,219500
20210308,228500,59926,13853,237500,237500,226000
20210305,234500,74059,17215,229500,236000,228500
20210304,234000,82454,19209,229500,235500,226000
20210303,229000,163801,37497,236000,236000,224000
20210302,237500,105012,25165,247000,247500,236000
20210226,244000,95264,22711,241000,245000,235500
20210225,246500,73350,17904,240000,249000,235500
20210224,235000,130273,31306,241500,250500,231000
20210223,239500,94462,22705,240500,245000,236000
20210222,245500,95483,23689,249000,255000,240500
20210219,242000,81960,19597,236500,246000,232000
20210218,238000,155439,37953,237000,252000,237000
20210217,237000,105187,24422,230500,241500,223500
20210216,230500,58043,13409,232500,235000,229000
20210215,232500,115693,26936,227500,239000,225500
20210210,220500,92841,20427,224500,226500,216500
20210209,225500,74724,16929,227000,229500,222000
20210208,226000,136959,30937,225000,230000,223500
20210205,217500,129920,27516,204000,222000,202500
20210204,204000,64921,13144,206000,206000,200000
20210203,205000,88932,17907,199000,205000,197000
20210202,199000,47384,9402,200000,202000,195000
20210201,197000,60551,11773,192500,198000,190000
20210129,193000,116175,22686,201000,201500,190500
20210128,199000,130532,25935,198500,202000,196500
20210127,208000,107676,22453,206000,213000,204000
20210126,204000,74825,15299,209000,209500,202000
20210125,209000,120386,25138,206000,213000,203000
20210122,200000,149043,30147,200000,208500,198500
20210121,195000,68457,13375,196000,196500,193000
20210120,196000,70806,13795,198500,198500,192500
20210119,197000,86921,16961,192000,197500,190000
20210118,190500,100073,18976,190500,193500,186500
20210115,195500,91612,17888,194500,199500,191500
20210114,193000,106410,20376,186500,194000,186000
20210113,187000,79910,14980,190000,190000,185500
20210112,189000,116124,21582,185500,190000,180500
20210111,185500,175197,32574,192000,192500,182000
20210108,193000,104003,19918,193500,194000,189000
20210107,189000,77636,14725,190500,192500,188000
20210106,189000,126614,24248,198000,198500,189000
20210105,198000,97252,18863,195500,198000,191500
20210104,197000,136189,26497,198000,199000,189000
20201230,196500,116792,22413,185000,199500,183000
20201229,185000,67380,12400,183000,187000,181000
