Date,Close,Volume,Volume2,Open,High,Low
20210325,7610,18889391,150473,7660,8650,7330
20210324,7680,12288351,94804,7860,8290,7350
20210323,7910,28830028,214565,6160,7910,6050
20210322,6090,528690,3199,6000,6140,5980
20210319,5970,692337,4160,5900,6100,5900
20210318,5870,294711,1735,5920,5960,5830
20210317,5900,590836,3520,6010,6140,5860
20210316,6010,448006,2704,6150,6190,5910
20210315,6130,1068399,6644,6050,6340,6030
20210312,6030,329718,1997,6140,6160,5980
20210311,6140,609683,3691,5950,6200,5770
20210310,5890,384900,2314,6090,6150,5890
20210309,6080,1392146,8539,5900,6300,5890
20210308,5970,1605241,9870,5980,6450,5940
20210305,5930,454404,2680,5990,6020,5800
20210304,6060,1697861,10406,5850,6300,5850
20210303,5960,911997,5335,5550,5970,5550
20210302,5580,420235,2382,5740,5830,5570
20210226,5700,747869,4225,5690,5880,5470
20210225,5900,1672336,9857,5790,6070,5650
20210224,5630,2583937,15181,5660,6150,5510
20210223,5660,668646,3831,5830,5850,5660
20210222,5860,2369328,13963,5660,6110,5540
20210219,5660,10831137,64929,5560,6430,5550
20210218,5540,504648,2829,5490,5730,5480
20210217,5520,475353,2636,5660,5670,5470
20210216,5500,299961,1646,5430,5500,5340
20210215,5390,129944,696,5330,5420,5290
20210210,5290,105725,558,5300,5350,5170
20210209,5320,92298,494,5350,5420,5320
20210208,5350,109978,588,5250,5430,5250
20210205,5300,95563,511,5400,5460,5280
20210204,5400,175368,942,5330,5430,5310
20210203,5310,115429,612,5250,5390,5220
20210202,5250,115540,602,5220,5290,5140
20210201,5160,140194,722,5100,5210,5010
20210129,5150,416461,2153,5350,5410,5000
20210128,5350,250173,1342,5400,5470,5280
20210127,5520,423297,2329,5590,5630,5420
20210126,5420,295260,1596,5430,5460,5330
20210125,5420,893824,4998,5430,5750,5420
20210122,5390,194468,1045,5410,5430,5330
20210121,5410,857534,4743,5490,5660,5410
20210120,5400,375094,2013,5540,5540,5280
20210119,5420,715826,3827,5100,5420,5100
20210118,5100,119024,617,5200,5290,5080
20210115,5200,116353,606,5270,5270,5070
20210114,5250,82336,430,5180,5250,5170
20210113,5180,85096,439,5140,5210,5070
20210112,5140,83929,429,5060,5160,5050
20210111,5070,173162,878,5180,5190,5020
20210108,5170,144189,750,5280,5300,5160
20210107,5250,186282,980,5270,5300,5210
20210106,5220,144085,749,5230,5240,5160
20210105,5210,131879,685,5200,5240,5130
20210104,5210,93884,484,5180,5210,5100
20201230,5190,84990,441,5190,5230,5130
20201229,5130,60017,307,5050,5180,5040
20201228,5050,95425,485,5170,5230,5040
20201224,5160,88791,454,5050,5170,5050
20201223,5090,107346,546,5060,5130,5040
20201222,5050,193795,990,5200,5200,5040
20201221,5200,111308,580,5230,5250,5180
20201218,5250,119743,627,5270,5330,5200
20201217,5270,72900,386,5320,5370,5250
20201216,5340,95170,506,5300,5360,5250
20201215,5240,166686,881,5330,5390,5230
20201214,5360,172401,924,5450,5450,5330
20201211,5450,143589,781,5480,5480,5400
20201210,5440,224728,1216,5340,5480,5340
20201209,5370,159546,858,5370,5440,5340
20201208,5370,143643,774,5400,5440,5350
20201207,5410,138358,748,5490,5490,5350
20201204,5490,267711,1479,5510,5600,5470
20201203,5480,177598,972,5510,5530,5440
20201202,5490,312405,1725,5590,5620,5470
20201201,5560,706676,3928,5420,5640,5400
20201130,5420,176755,956,5360,5460,5320
20201127,5330,101712,540,5340,5340,5220
20201126,5320,116075,613,5240,5330,5230
20201125,5260,239397,1282,5490,5520,5230
20201124,5500,293599,1612,5450,5580,5400
20201123,5390,236564,1270,5320,5420,5300
20201120,5290,150229,791,5280,5340,5180
20201119,5280,134383,705,5340,5340,5200
20201118,5330,224265,1187,5330,5380,5250
