Date,Close,Volume,Volume2,Open,High,Low
20210325,8800,1284691,11395,8910,9150,8600
20210324,8920,9394244,88968,9050,9880,8800
20210323,9010,3221716,30265,9860,9890,9010
20210322,9990,6900734,68186,9890,10100,9640
20210319,9990,39607772,380809,8070,10500,8030
20210318,8180,3044660,25372,8380,8600,8140
20210317,8540,28992640,247707,7640,9150,7500
20210316,7540,12483704,97485,7180,8390,6990
20210315,6900,470864,3318,7150,7300,6870
20210312,7240,764391,5464,6930,7330,6910
20210311,6900,847922,5937,7030,7210,6840
20210310,7030,731536,5254,7240,7380,7030
20210309,7260,1060216,7690,7400,7540,7000
20210308,7440,2731337,21630,7970,8370,7330
20210305,7920,1475635,11646,8150,8210,7720
20210304,8290,15425673,132932,7940,9200,7780
20210303,7720,2349935,18602,8110,8220,7710
20210302,7960,12542615,107581,9240,9460,7810
20210226,8520,19663075,152079,6630,8520,6580
20210225,6560,5145750,34782,6560,7190,6510
20210224,6560,7580612,50884,6400,7200,5840
20210223,6240,12415103,79771,5690,6840,5600
20210222,5690,412512,2331,5480,5760,5470
20210219,5430,330112,1809,5610,5650,5380
20210218,5720,2975216,17327,5500,6190,5390
20210217,5450,275810,1489,5360,5470,5270
20210216,5290,138909,735,5340,5370,5220
20210215,5320,221551,1182,5290,5430,5280
20210210,5280,166899,869,5270,5280,5130
20210209,5260,502624,2639,5310,5330,5090
20210208,5080,220155,1121,4990,5170,4945
20210205,4985,65001,325,5100,5100,4960
20210204,5110,168770,852,5080,5160,4960
20210203,5080,97218,484,4910,5080,4810
20210202,4910,67188,328,4870,4975,4765
20210201,4815,131569,614,4510,4845,4510
20210129,4745,165273,805,4985,5180,4740
20210128,4985,685061,3544,5000,5450,4900
20210127,5000,79022,399,5050,5100,5000
20210126,5050,244042,1238,4955,5190,4955
20210125,5000,77309,386,5050,5050,4985
20210122,4995,122276,615,5100,5180,4990
20210121,5080,96450,491,5010,5170,4995
20210120,5040,73184,371,5100,5130,5040
20210119,5120,111006,561,4930,5170,4930
20210118,5060,86924,446,5180,5210,5060
20210115,5210,301074,1570,5130,5470,5020
20210114,5110,75935,385,4985,5150,4980
20210113,5010,132864,671,4965,5200,4955
20210112,5010,179231,908,5160,5280,4975
20210111,5130,178790,924,5420,5490,5060
20210108,5400,102501,555,5490,5580,5350
20210107,5480,163946,901,5460,5560,5410
20210106,5450,267611,1455,5390,5590,5220
20210105,5280,80151,424,5280,5400,5200
20210104,5350,100655,534,5280,5390,5220
20201230,5280,97961,516,5230,5380,5150
20201229,5230,70483,363,5050,5260,5050
20201228,5050,97265,499,5090,5230,5050
20201224,5100,84854,432,5060,5200,5010
20201223,5050,239353,1235,5310,5380,5010
20201222,5320,162397,879,5510,5510,5320
20201221,5580,214604,1171,5530,5580,5380
20201218,5460,262652,1444,5620,5640,5440
20201217,5600,3109934,18242,5380,6260,5360
20201216,5390,52475,282,5430,5430,5330
20201215,5360,75192,405,5300,5460,5300
