Date,Close,Volume,Volume2,Open,High,Low
20210325,10000,12066611,114614,7770,10200,7650
20210324,7880,652815,5069,7530,7910,7500
20210323,7590,887670,6952,8200,8200,7550
20210322,8290,1306288,10583,7950,8350,7860
20210319,8050,3382428,27444,7960,8420,7750
20210318,7810,3202939,25633,7970,8490,7610
20210317,7810,12448631,102784,7860,8990,7510
20210316,7330,9322593,65821,5640,7330,5640
20210315,5640,273228,1565,5830,5990,5540
20210312,5830,241896,1375,5510,5870,5500
20210311,5500,131847,717,5230,5550,5220
20210310,5230,81511,431,5270,5450,5180
20210309,5290,101058,518,5130,5380,4925
20210308,5130,56537,293,5130,5300,5100
20210305,5160,69797,357,5240,5240,5060
20210304,5240,59948,314,5190,5280,5180
20210303,5190,36580,188,5090,5230,5050
20210302,5100,86327,444,5140,5230,5060
20210226,5100,67057,339,5120,5160,4975
20210225,5120,57263,291,5060,5210,5030
20210224,5010,76805,390,5200,5220,4975
20210223,5190,50783,266,5330,5350,5190
20210222,5400,54149,292,5320,5530,5300
20210219,5320,65708,352,5500,5500,5250
20210218,5510,83184,460,5520,5590,5470
20210217,5510,72203,396,5450,5540,5440
20210216,5430,114551,623,5450,5510,5380
20210215,5380,134367,710,5210,5380,5210
20210210,5170,125419,643,5170,5220,5040
20210209,5170,140191,729,5180,5270,5120
20210208,5220,375874,2002,5800,5810,5180
20210205,5830,237470,1386,5850,5960,5760
20210204,5850,828282,4821,5700,6020,5640
20210203,5700,4434171,25968,5050,6330,5050
20210202,5010,57080,289,5020,5180,4975
20210201,5000,104340,508,4750,5080,4695
20210129,4805,169649,835,4960,5090,4760
20210128,4960,164128,809,5000,5080,4835
20210127,5110,222041,1155,5390,5400,5110
20210126,5390,74665,404,5440,5590,5320
20210125,5430,66893,367,5510,5580,5420
20210122,5500,129909,724,5610,5750,5470
20210121,5580,102349,571,5560,5690,5480
20210120,5460,514352,2908,5410,5950,5410
20210119,5380,94366,501,5230,5390,5200
20210118,5230,117937,627,5460,5460,5200
20210115,5510,138998,759,5480,5590,5390
20210114,5480,163095,891,5470,5580,5400
20210113,5470,593708,3272,5130,5790,5130
20210112,5110,105464,546,5250,5270,5090
20210111,5280,228659,1192,5330,5450,5010
20210108,5280,381510,2063,5190,5590,5190
20210107,5160,133494,690,5090,5260,5060
20210106,5040,182546,938,5280,5330,5040
20210105,5280,172166,904,5230,5360,5190
20210104,5260,728669,3929,5030,5750,5020
20201230,5030,82503,412,4985,5060,4950
20201229,4955,94283,468,5010,5080,4890
20201228,5010,128465,632,4780,5010,4780
20201224,4765,114839,548,4855,4895,4705
20201223,4855,215671,1068,4815,5120,4815
20201222,4815,327783,1637,5170,5190,4815
20201221,5170,1524800,7786,4665,5360,4665
20201218,4660,78496,363,4670,4670,4600
20201217,4670,79348,371,4725,4765,4615
20201216,4725,166727,790,4835,4865,4680
20201215,4835,693321,3379,4750,5030,4720
20201214,4700,62518,293,4680,4730,4655
20201211,4680,123298,574,4610,4720,4595
20201210,4595,242474,1134,4590,4940,4500
20201209,4590,46439,210,4530,4590,4490
20201208,4530,63697,288,4485,4590,4440
20201207,4485,96550,434,4605,4630,4445
20201204,4605,406399,1901,4695,4775,4590
20201203,4565,170124,801,4600,4635,4480
20201202,4585,100140,457,4480,4630,4460
20201201,4480,33162,148,4455,4490,4410
20201130,4450,37802,168,4435,4465,4410
20201127,4435,31486,139,4400,4440,4370
20201126,4400,45504,200,4395,4475,4340
20201125,4395,57869,259,4470,4535,4360
20201124,4470,55109,246,4470,4510,4440
20201123,4470,61726,276,4515,4520,4425
20201120,4515,37798,169,4490,4540,4430
20201119,4490,54634,244,4440,4510,4415
20201118,4410,112543,503,4490,4520,4410
20201117,4490,68566,306,4470,4525,4435
20201116,4455,73004,327,4505,4540,4410
20201113,4470,53767,238,4400,4510,4350
20201112,4440,55710,247,4465,4470,4395
20201111,4465,114315,502,4325,4475,4280
20201110,4325,79996,346,4370,4405,4275
20201109,4405,140629,622,4355,4480,4330
20201106,4320,73348,314,4360,4360,4210
20201105,4355,89307,387,4275,4385,4240
20201104,4275,96241,411,4320,4320,4220
20201103,4325,99555,425,4250,4325,4200
20201102,4200,46744,195,4170,4235,4090
20201030,4190,61740,259,4240,4285,4070
20201029,4250,124902,517,4100,4250,4040
20201028,4205,65277,271,4090,4205,4080
20201027,4130,129660,529,4100,4170,4020
20201026,4175,158147,664,4340,4345,4115
20201023,4345,131307,569,4360,4390,4300
20201022,4330,329266,1454,4560,4605,4310
20201021,4610,397962,1857,4765,4790,4565
20201020,4850,956822,4479,4690,4850,4530
20201019,4695,5919083,28474,4080,5140,4080
20201016,4045,32043,128,4005,4050,3950
20201015,4005,34177,138,4090,4135,3960
20201014,4090,50564,205,4065,4110,4015
20201013,4080,24692,100,4105,4105,4025
20201012,4105,28142,116,4160,4160,4080
20201008,4160,16638,69,4225,4225,4130
20201007,4225,15348,64,4150,4240,4085
20201006,4150,15330,64,4160,4215,4110
20201005,4150,30750,127,4075,4200,4040
20200929,4080,39037,158,3990,4160,3990
20200928,3970,37432,149,3935,4045,3935
20200925,3950,28633,113,3960,4090,3870
20200924,3960,70782,279,3860,4070,3860
20200923,4080,42851,177,4095,4255,4080
20200922,4095,57304,233,4210,4215,4010
20200921,4215,76384,325,4300,4400,4150
20200918,4300,75638,328,4425,4500,4255
20200917,4425,570266,2647,4380,4935,4255
20200916,4380,52199,228,4330,4485,4250
20200915,4330,76654,336,4345,4495,4315
20200914,4345,83500,360,4170,4445,4150
20200911,4170,22464,93,4150,4190,4080
20200910,4195,21675,90,4100,4200,4095
20200909,4100,24404,99,4055,4210,4000
20200908,4100,34665,143,4210,4255,4005
20200907,4210,20270,85,4210,4235,4100
20200904,4210,25303,108,4280,4370,4125
20200903,4380,41697,184,4275,4465,4275
20200902,4275,33335,142,4230,4310,4185
20200901,4230,77362,336,4450,4475,4160
20200831,4450,69246,305,4240,4470,4230
20200828,4240,36748,157,4305,4335,4230
20200827,4350,74627,326,4355,4445,4170
20200826,4355,67507,290,4260,4375,4225
20200825,4280,71481,303,4150,4290,4130
20200824,4130,57516,234,4010,4160,3865
20200821,4000,65883,263,3880,4095,3845
20200820,3880,85938,338,3845,4090,3845
20200819,3845,31763,122,3730,3990,3730
20200818,3730,83074,320,4030,4030,3680
20200814,4030,49251,198,4110,4110,3950
20200813,4110,43645,178,4040,4150,4030
20200812,4020,53698,217,4010,4140,3960
20200811,3995,43729,176,4095,4140,3995
20200810,4035,176546,720,4020,4325,3915
20200807,4020,211158,837,3770,4055,3740
20200806,3705,555073,2065,3985,4090,3500
20200805,3975,228881,922,4230,4270,3910
20200804,4225,29360,124,4235,4260,4180
20200803,4240,38315,162,4270,4325,4150
20200731,4285,75962,322,4360,4360,4150
20200730,4370,23402,101,4340,4390,4285
20200729,4340,26634,115,4305,4400,4280
20200728,4305,30493,131,4310,4350,4250
20200727,4310,13323,57,4350,4350,4280
20200724,4350,13650,59,4370,4380,4290
20200723,4370,74539,322,4370,4415,4225
20200722,4370,61874,273,4500,4500,4355
20200721,4545,120937,532,4570,4610,4295
20200720,4570,45271,206,4515,4640,4485
20200717,4490,14083,63,4450,4520,4440
20200716,4495,66562,295,4450,4540,4300
20200715,4450,106421,474,4550,4670,4310
20200714,4550,21600,98,4605,4625,4500
20200713,4680,47102,216,4685,4775,4465
20200710,4715,15742,73,4625,4775,4580
20200709,4625,65590,310,4865,4930,4615
20200708,4940,20626,101,4915,5080,4810
20200707,4940,73573,364,4835,5100,4785
20200706,4835,79531,384,4985,4985,4720
20200703,5010,71392,353,4940,5020,4845
20200702,4895,78545,382,4700,4920,4605
20200701,4750,110205,523,4725,4870,4465
20200630,4730,82535,382,4470,4730,4410
20200629,4470,89502,405,4570,4650,4420
20200626,4575,92740,422,4675,4745,4380
20200625,4645,112388,514,4485,4715,4350
20200624,4530,83348,376,4380,4570,4370
20200623,4405,106546,477,4420,4545,4330
20200622,4460,102300,452,4290,4485,4285
20200619,4330,186843,819,4370,4500,4270
20200618,4325,154424,659,4110,4370,4085
20200617,4130,70725,291,4100,4195,3990
20200616,4145,72288,297,3950,4180,3935
20200615,3950,74486,301,3975,4160,3845
20200612,4000,45466,180,4065,4065,3870
20200611,4090,33194,136,4185,4185,4065
20200610,4150,31441,130,4130,4160,4100
20200609,4110,37414,154,4195,4195,4085
20200608,4160,675956,2932,4125,4610,4070
20200605,4125,22185,91,4130,4150,4070
20200604,4130,31980,132,4145,4170,4070
20200603,4145,27052,112,4125,4150,4110
20200602,4125,23222,96,4125,4190,4075
20200601,4120,29375,121,4130,4160,4055
20200529,4130,33369,138,4160,4160,4075
20200528,4160,48085,197,4145,4190,4010
20200527,4145,100771,417,4065,4235,4025
20200526,4055,115243,466,4000,4110,3980
20200525,3975,1585251,6812,3890,4600,3825
20200522,3900,24899,95,3840,3995,3770
20200521,3840,17105,66,3815,3895,3800
20200520,3815,22274,85,3770,3850,3770
20200519,3810,22506,85,3700,3815,3700
20200518,3695,23373,86,3680,3705,3600
20200515,3670,14901,55,3700,3840,3670
20200514,3700,9699,36,3715,3755,3635
20200513,3740,12987,48,3730,3760,3645
20200512,3745,20674,78,3890,3890,3705
20200511,3845,13201,51,3835,3890,3810
20200508,3835,32391,124,3850,3890,3810
20200507,3850,25778,98,3760,3850,3760
20200506,3790,25907,98,3730,3810,3730
20200504,3720,24182,91,3710,3845,3705
20200429,3705,192286,755,3685,4245,3680
20200428,3700,23279,86,3720,3790,3635
20200427,3710,13677,50,3640,3710,3615
20200424,3620,23751,86,3635,3725,3560
20200423,3635,29764,108,3515,3775,3515
20200422,3495,27353,97,3615,3615,3495
20200421,3615,66253,240,3710,3730,3505
20200420,3710,722707,2889,3460,4325,3440
20200417,3460,59398,200,3280,3495,3275
20200416,3270,11917,38,3180,3295,3075
20200414,3180,17332,55,3125,3210,3095
20200413,3125,15100,48,3210,3210,3070
20200410,3240,19374,62,3375,3375,3065
20200409,3340,33067,109,3230,3380,3190
20200408,3205,11962,39,3240,3280,3120
20200407,3270,36913,118,3190,3295,3080
20200406,3100,33456,101,3000,3110,2910
20200403,2940,9576,28,2940,2990,2825
20200402,2940,14650,42,2915,2980,2715
20200401,2915,25802,76,2905,3045,2850
20200331,2905,19960,59,2895,3080,2895
20200330,2885,15466,43,2740,2890,2695
20200327,2900,27488,82,3125,3260,2855
20200326,3125,61188,192,3065,3390,2915
20200325,3070,77343,212,2495,3100,2435
20200324,2415,20100,47,2295,2425,2200
20200323,2160,20811,46,2160,2310,2135
20200320,2395,50377,118,2280,2445,2180
20200319,2280,55991,136,2805,2945,2150
20200318,2950,37571,112,2960,3050,2840
20200317,2945,42051,118,2525,2980,2525
20200316,2965,63351,191,3000,3195,2935
20200313,2965,127160,367,2730,3095,2730
20200312,3490,31917,114,3705,3755,3460
20200311,3755,35973,137,3790,3995,3715
20200310,3790,29392,111,3715,3855,3715
20200309,3910,23229,91,3990,4030,3885
20200306,4010,14952,60,4060,4075,3990
20200305,4060,8409,34,4045,4080,4030
20200304,4045,8845,35,3970,4095,3930
20200303,3970,11341,45,4005,4080,3940
20200302,3960,36161,141,3925,3980,3800
20200228,3900,50722,206,4185,4195,3900
20200227,4200,29163,126,4410,4435,4130
20200226,4410,8159,36,4420,4460,4360
20200225,4420,16784,74,4405,4475,4355
20200224,4405,34293,153,4450,4500,4390
20200221,4515,23340,105,4510,4585,4465
20200220,4525,11530,53,4615,4635,4525
20200219,4630,19916,92,4625,4670,4535
20200218,4625,41181,194,4725,4900,4625
20200217,4725,24922,118,4770,4775,4705
20200214,4770,19788,94,4755,4785,4740
20200213,4755,42687,203,4775,4790,4750
20200212,4775,66087,313,4630,4795,4610
