Date,Close,Volume,Volume2,Open,High,Low
20210325,246000,46457,11756,256000,264500,244500
20210324,252000,154499,39107,229500,278000,224500
20210323,233500,135398,34095,255500,281000,227000
20210322,267500,138750,33206,207500,267500,202000
20210319,206000,34836,6867,187500,206000,184500
20210318,190500,14010,2650,190000,193000,187000
20210317,191000,12528,2362,190500,191500,186000
20210316,189500,19422,3665,190500,192000,186000
20210315,189500,28348,5261,178000,190500,178000
20210312,179000,16402,2870,173500,179000,171500
20210311,172500,16085,2789,175000,178500,171000
20210310,174000,24076,4167,172000,177500,169000
20210309,170000,34998,5952,167500,180000,163000
20210308,168500,22239,3749,171000,175000,166000
20210305,169000,101442,18244,181000,193000,169000
20210304,172000,39708,6936,180500,181500,169500
20210303,182000,61297,11394,193000,197000,178000
20210302,187000,198091,37796,220000,223000,174500
20210226,195500,105840,20140,180000,195500,180000
20210225,150500,29491,4427,117000,150500,116000
20210224,116000,5019,590,119000,121500,113000
20210223,121000,4488,542,120500,124500,119000
20210222,121500,7777,930,120500,123000,117000
20210219,118500,3822,448,118000,119000,116000
20210218,118000,3835,451,118500,119000,115500
20210217,116500,6691,783,117000,120000,114500
20210216,115000,2991,342,114000,116000,114000
20210215,114500,2027,232,116000,116000,113000
20210210,113500,2347,263,112500,114500,110500
20210209,112500,1564,176,112000,114500,111000
20210208,113000,1729,195,114000,114500,111500
20210205,114000,1964,225,117000,117000,112500
20210204,115500,4214,487,114500,117000,114000
20210203,114500,4192,476,113500,115500,111000
20210202,111500,2204,245,113500,113500,110000
20210201,110500,3462,375,108000,111000,105500
20210129,108500,7097,780,111500,116000,107500
20210128,111500,3642,406,110500,113000,110500
20210127,115000,3982,457,115500,117000,113500
20210126,116500,5131,592,116000,117000,113000
20210125,115500,6368,722,112000,115500,111000
20210122,111000,3777,417,111500,112000,109000
20210121,111500,6601,722,107500,111500,106000
20210120,107500,2667,284,109500,109500,105500
20210119,107000,5634,599,104000,107500,104000
20210118,104500,8491,883,102000,106000,101500
20210115,102000,4365,449,103500,105000,101000
20210114,103500,5705,582,104000,104000,100000
20210113,103500,7522,764,98400,103500,98400
20210112,98200,2777,272,97100,99000,97100
20210111,97000,4983,488,100500,100500,96900
20210108,100500,3443,347,102500,102500,100000
20210107,102000,4029,414,104000,104000,101500
20210106,102000,4291,438,102000,105000,100000
