Date,Close,Volume,Volume2,Open,High,Low
20210325,2015,4700393,9583,2100,2110,2010
20210324,2080,5652150,11880,2095,2140,2075
20210323,2125,24495886,53811,2125,2275,2105
20210322,2105,4961860,10539,2095,2155,2095
20210319,2100,5831237,12300,2090,2150,2070
20210318,2130,10896799,23202,2115,2175,2080
20210317,2115,15672200,33441,2145,2195,2060
20210316,2135,16540181,35069,2200,2205,2070
20210315,2195,120945164,272917,1930,2435,1915
20210312,1915,1921589,3638,1870,1930,1850
20210311,1870,2137791,3986,1850,1890,1835
20210310,1805,1570560,2876,1840,1865,1800
20210309,1835,1325595,2428,1860,1870,1815
20210308,1870,1465837,2725,1840,1880,1835
20210305,1840,1572748,2886,1845,1855,1815
20210304,1860,1153654,2140,1850,1870,1840
20210303,1865,1086417,2015,1830,1875,1825
20210302,1850,1151246,2136,1860,1875,1835
20210226,1845,2156095,3919,1820,1845,1790
20210225,1860,1520659,2823,1845,1870,1840
20210224,1825,2358069,4397,1905,1910,1825
20210223,1895,1794821,3416,1905,1935,1885
20210222,1910,2322167,4465,1950,1960,1905
20210219,1960,2451273,4826,2000,2005,1950
20210218,2000,13079044,26757,1945,2185,1930
20210217,1935,1530321,2968,1945,1960,1915
20210216,1935,1992776,3857,1960,1965,1915
20210215,1960,2712060,5249,1905,1975,1895
20210210,1905,1401339,2635,1870,1915,1855
20210209,1875,977701,1839,1880,1900,1860
20210208,1875,1322861,2497,1910,1915,1870
20210205,1900,1429947,2717,1885,1920,1880
20210204,1875,1897298,3596,1905,1945,1870
20210203,1905,1205394,2299,1915,1925,1890
20210202,1915,1848452,3516,1860,1930,1860
20210201,1845,1823184,3336,1795,1865,1790
20210129,1820,2731491,5050,1905,1915,1800
20210128,1890,2479485,4715,1915,1925,1885
20210127,1940,1831113,3584,1965,1995,1940
20210126,1945,2116914,4160,1970,2005,1940
20210125,1970,2121935,4182,1940,1995,1915
20210122,1940,2660266,5221,2010,2010,1940
20210121,2010,4201868,8431,1955,2040,1945
20210120,1950,1885889,3644,1925,1955,1910
20210119,1935,2214686,4222,1900,1935,1885
20210118,1895,4199709,7992,1955,1955,1880
20210115,1960,2300813,4485,1955,1985,1935
20210114,1960,1966633,3868,1990,1995,1955
20210113,1985,2163996,4278,1950,2000,1950
20210112,1955,7239401,14191,2000,2020,1930
20210111,2000,6629369,13399,2055,2075,1980
20210108,2020,3879652,7912,2105,2110,2015
20210107,2075,3087257,6477,2115,2135,2075
20210106,2105,3392316,7184,2125,2155,2095
20210105,2120,10180802,21695,2040,2200,2030
20210104,2040,2401296,4886,2050,2065,2000
20201230,2045,2202465,4487,2005,2065,2005
20201229,2005,1379745,2739,1940,2010,1940
20201228,1940,2390385,4720,2005,2010,1930
20201224,2000,2494550,4986,1985,2025,1965
20201223,2000,3124617,6352,2010,2095,1995
20201222,2015,3094337,6335,2080,2090,2015
20201221,2080,3484381,7281,2110,2140,2065
20201218,2130,6205312,12857,2005,2135,2000
20201217,1995,2806443,5664,2030,2065,1990
