Date,Close,Volume,Volume2,Open,High,Low
20210325,34900,301024,10694,36200,37000,34800
20210324,36200,599824,21747,35150,37000,35100
20210323,35300,620392,22064,33650,36200,33650
20210322,33600,214387,7234,34550,34650,33400
20210319,34450,148847,5158,34100,35200,33900
20210318,34700,345607,12263,35500,36550,34500
20210317,35300,424361,14841,34000,35700,33500
20210316,33950,237229,7950,32950,34000,32650
20210315,32550,128263,4172,32750,32950,32200
20210312,32950,164553,5418,33000,33450,32550
20210311,32900,206000,6696,31700,33000,31700
20210310,31550,231123,7446,32100,33250,31250
20210309,31600,464380,14649,32350,32650,31050
20210308,32650,358415,11918,34450,34650,32600
20210305,34400,259287,8892,33600,35150,33250
20210304,34200,329581,11367,35300,35450,34000
20210303,36000,510677,18565,37250,37500,35800
20210302,37700,703497,26214,35100,38150,35100
20210226,35050,372355,13149,34600,36200,34500
20210225,35650,569708,20098,36200,36500,33950
20210224,35000,1241361,44878,34300,37650,33750
20210223,34100,484216,16527,34200,35000,32800
20210222,34450,324228,11295,35150,35400,34350
20210219,35100,483516,16759,35350,35400,34000
20210218,35350,294035,10524,36200,36750,35250
20210217,36100,344594,12469,37000,37000,35800
20210216,37000,404105,15217,38250,39050,36950
20210215,38100,462829,17214,37850,38350,36300
20210210,37750,197938,7511,38450,39000,37650
20210209,38600,308711,11833,37500,39000,37300
20210208,37650,299255,11324,38550,38650,37500
20210205,38450,297204,11428,38750,39300,37800
20210204,38700,330363,12784,39100,39200,38350
20210203,39300,493825,19400,40850,40850,38750
20210202,40400,304526,12194,40100,40600,39150
20210201,39850,409687,16224,38250,40500,37950
20210129,39050,649385,25593,40350,40950,38300
20210128,40350,565283,22832,40400,41100,39600
20210127,41950,371545,15730,43200,43500,41900
20210126,42800,542580,23393,44150,44700,42450
20210125,43900,564445,24335,41600,44350,41250
20210122,42000,718937,29980,43150,43150,40750
20210121,42800,585835,25187,44000,44000,42350
20210120,43550,660730,29015,43000,44950,42150
20210119,43000,1565329,67483,46400,46450,41800
20210118,45150,2252905,106650,49700,51800,44750
20210115,50600,940688,47458,51800,52500,48950
20210114,50800,1184956,58861,48900,51000,47950
20210113,47800,637275,30399,47250,48550,46450
20210112,47800,1133562,53032,44700,47950,44450
20210111,45600,1535038,71811,47950,48850,45250
20210108,47950,2732213,131092,49300,50300,46800
20210107,51000,9002131,445965,46200,54000,45500
20210106,64900,709771,46986,68300,69000,64600
20210105,68400,558620,38072,67800,69900,66100
20210104,68900,723408,47924,66500,69200,64200
20201230,65600,530388,34658,64500,66600,63400
20201229,64600,1350718,85339,64000,65000,61600
20201228,61400,1390287,84246,58200,62200,57700
20201224,57700,757645,44156,58700,59400,57200
20201223,58500,469642,27874,59900,60800,58400
20201222,59500,685026,41957,62800,64000,59000
20201221,62700,1244389,77349,59900,64400,59000
20201218,58800,516991,30131,57300,59400,56400
20201217,57400,641355,37363,60200,60400,56900
20201216,60500,497914,30091,59600,61500,59100
20201215,59000,538376,31957,58500,60400,58400
20201214,58800,1010509,60202,61800,61800,58700
20201211,61800,1726802,106736,65600,67100,58600
20201210,65600,444316,28938,64800,66400,64100
20201209,65900,504357,33222,67300,68000,63900
20201208,66200,969249,65892,70100,71500,66000
20201207,69500,854139,58547,64800,70600,64200
20201204,65000,505474,32859,65200,66400,64100
20201203,65300,1036711,66810,62200,65400,61400
20201202,62100,412153,25497,62300,63400,60900
20201201,62300,636535,39523,61900,63100,61100
20201130,61200,668899,42149,61600,64600,60900
20201127,61500,477332,29561,61000,63300,60500
20201126,61000,616990,36907,56500,61700,56400
20201125,57300,764967,44209,59500,60100,56200
20201124,59500,1054867,64721,60400,64400,58600
20201123,59800,707134,41673,58400,60300,56800
20201120,57800,578919,33704,56900,59700,56700
20201119,57100,626640,35374,56700,58000,55200
20201118,57500,1676792,93752,52000,57600,51300
20201117,51500,341370,17413,52000,52200,50500
20201116,52400,282229,14908,52400,54200,51500
20201113,52500,294743,15483,53300,54300,51500
20201112,52900,524109,28208,52700,55700,52100
20201111,52400,383635,19959,51500,53500,50600
20201110,52000,491697,24788,51600,52300,49500
20201109,51500,410955,21296,51300,52600,50700
20201106,51200,1170807,61856,54000,56400,49950
20201105,53600,1447481,76660,51100,55300,50200
20201104,51400,2061795,101754,44700,51400,44050
20201103,43900,342195,15099,43400,45000,43100
20201102,42950,300006,12744,40550,43400,40200
20201030,41150,292008,12223,42700,43000,40850
20201029,43000,285652,11999,41300,43150,40850
20201028,42100,238233,9856,40400,42100,40400
20201027,40900,594575,23963,38700,41900,38600
20201026,39300,660866,26307,42000,42200,38750
20201023,42300,372018,15625,42100,42950,40800
20201022,42100,322439,13809,43000,44200,42000
20201021,43450,234883,10243,44700,45000,43150
20201020,44750,556984,24168,43400,45000,42150
20201019,44450,318627,14333,45800,46150,43900
20201016,45800,597949,27013,47700,47700,43850
20201015,47300,359384,17027,47100,48750,46200
20201014,47900,361814,17504,49850,49950,47900
20201013,49650,224189,11167,50100,50600,49200
20201012,49600,437882,22154,51400,52100,49300
20201008,50800,750435,37882,49550,52000,48500
20201007,49700,991683,48311,45200,49900,45200
20201006,45950,330539,15351,46700,47450,45800
20201005,46400,332251,15469,45400,47750,45050
20200929,46000,580252,27120,45950,48700,45500
20200928,45800,415014,18457,44550,46000,42500
20200925,44100,575040,25092,42450,45050,41400
20200924,42450,1111728,47425,44500,45150,40650
20200923,45700,1460298,68115,50900,51000,43900
20200922,49300,1748988,84849,47000,50000,45350
20200921,46000,1930164,93114,52000,53500,46000
20200918,44250,574777,24919,41650,44300,41600
20200917,42050,363114,15396,42600,43750,41600
20200916,42800,605430,26270,43150,44750,42100
20200915,43000,826187,34887,40100,44100,40050
20200914,40500,482136,19610,41500,41500,39900
20200911,41000,1360746,53779,37150,41650,36400
20200910,37600,602503,22723,39150,39250,36900
20200909,38700,552127,21385,38400,39500,38050
20200908,39050,996427,38454,37000,39750,36750
20200907,36650,793051,29037,36050,37900,35050
20200904,35950,1245048,43115,32250,36600,32250
20200903,33750,1349591,45958,32300,35100,31950
20200902,32300,377518,12275,33250,33300,32050
20200901,33150,523383,17212,32750,33600,32050
20200831,32850,556782,17919,33250,33250,31500
20200828,32400,1193365,38903,31250,33500,31050
20200827,30950,358469,11108,30950,31550,30500
20200826,30900,587234,18169,31600,31600,30150
20200825,30850,415435,12584,29900,30850,29450
20200824,29900,333007,9758,28200,30000,28000
20200821,28250,294050,8403,28700,29400,28100
20200820,28650,522569,15408,29600,30900,28350
20200819,29500,310351,9064,28400,29700,28400
20200818,28550,520450,15246,29400,30300,28000
20200814,29350,548963,16216,30650,30750,29100
20200813,30700,547229,16804,31200,31300,30050
20200812,30850,1771518,56539,33150,34000,30050
20200811,33000,2740466,87835,29250,33850,28800
20200810,29400,558655,16626,30800,30800,29000
20200807,30300,547132,16558,30400,31100,29550
20200806,30150,641879,19516,30550,31200,29550
20200805,30000,1144513,34589,29950,31000,28800
20200804,29600,705198,20453,28000,29650,27700
20200803,28000,724289,19916,27350,28350,26450
20200731,26050,330351,8692,25950,26700,25900
20200730,26000,681048,17835,26850,27200,25750
20200729,27100,854569,23613,28500,28950,26800
20200728,28750,407601,11615,29000,29100,28050
20200727,28800,453860,13274,29900,30000,28700
20200724,29200,628223,18450,28750,29950,28700
20200723,29050,677950,19575,28500,29450,28000
20200722,28500,670630,19019,28250,28750,27700
20200721,27750,823823,22740,26650,28100,26300
20200720,26400,183669,4806,26500,26550,25700
20200717,26450,211192,5512,26350,26750,25500
20200716,26350,487693,12916,27000,27300,25800
20200715,27000,479573,12773,26800,27000,26050
20200714,26250,323032,8421,26350,26650,25500
20200713,26450,985424,25253,24000,26450,24000
20200710,23900,295717,7051,23150,24300,23150
20200709,23450,241202,5689,23500,24050,23250
20200708,23500,296357,6989,23900,24150,23300
20200707,24050,332852,8030,24350,24800,23750
20200706,24500,381035,9344,24250,25000,24100
20200703,24400,251408,6078,24500,24550,23800
20200702,24500,412423,9966,24500,24600,23650
20200701,24100,488173,11869,24900,25200,23900
20200630,24850,441977,11015,25500,25850,24400
20200629,25250,460906,11725,26000,26250,24900
20200626,26500,367522,9713,26700,27050,25850
20200625,26500,430717,11496,26650,27350,26250
20200624,27200,533470,14604,28150,28200,26900
20200623,28200,726642,20190,27650,28400,26900
20200622,27600,618667,17235,28750,28800,27250
20200619,28750,719299,20440,29150,29400,27700
20200618,28600,521192,14967,28700,29500,28200
20200617,28700,814981,23591,29800,30250,28000
20200616,30000,1172869,34472,28800,30350,28450
20200615,27150,1779732,53154,31750,32750,27000
20200612,31700,1626103,49038,28350,32450,28200
20200611,30000,2748662,82229,28200,31400,27750
20200610,27600,1823677,50804,26500,28600,26450
20200609,26650,529509,13741,25950,26800,25050
20200608,25950,867450,22432,26750,26750,25150
20200605,25750,724435,18185,24750,25800,23950
20200604,25100,760646,19139,25700,25850,24600
20200603,25450,2677967,67964,24750,26150,24400
20200602,24050,1580866,37609,22850,24800,22600
20200601,23050,466457,10591,21950,23100,21850
20200529,21850,173046,3781,22000,22150,21400
20200528,21850,376315,8285,22650,22950,21550
20200527,22550,260839,5918,22950,23150,22400
20200526,22950,185315,4220,22550,23050,22500
20200525,22800,193958,4402,22850,23050,22400
20200522,22750,247470,5649,22900,23200,22500
20200521,23000,263637,6064,23550,23550,22800
20200520,23450,258157,5953,23000,23450,22800
20200519,23000,405850,9318,23400,23650,22500
20200518,23350,331267,7810,23650,24350,23100
20200515,23400,406251,9414,23700,23700,22700
20200514,23500,717929,17233,25200,25400,23300
20200513,25450,423694,10577,24900,25650,24200
20200512,25000,741073,18720,26150,26350,24600
20200511,26000,1247342,31762,24200,26200,23850
20200508,24250,438045,10639,24400,24700,23950
20200507,24100,502720,12064,23600,24400,23350
20200506,23500,414633,9631,23300,23550,22800
20200504,22950,353936,7998,22000,23000,21750
20200429,22300,220117,4925,22500,22700,22100
20200428,22550,423798,9513,23100,23100,21750
20200427,22900,525306,11803,21550,22900,21400
20200424,21450,229486,4991,21900,22200,21300
20200423,22250,248077,5444,22000,22350,21550
20200422,21800,203464,4365,21050,22000,21050
20200421,21650,359828,7712,21800,22100,20700
20200420,22200,282634,6289,22750,22750,22000
20200417,22800,451595,10301,23300,23350,22450
20200416,22750,666575,14771,20950,22800,20700
20200414,21100,240198,5085,21000,21550,20800
20200413,20850,296394,6280,21750,21850,20800
20200410,22000,356262,7770,22100,22500,21200
20200409,21850,349550,7667,22450,22550,21550
20200408,22050,798324,18302,23350,23800,22000
20200407,22300,407218,9018,22550,22600,21800
20200406,22200,336737,7406,21900,22250,21600
20200403,21900,423260,9239,22200,22350,21300
20200402,21600,804232,17205,20500,21750,20200
