Date,Close,Volume,Volume2,Open,High,Low
20210325,12850,3749971,49366,12600,13600,12500
20210324,12700,12132747,152689,11100,13450,10750
20210323,11100,1833250,20492,11550,11800,10500
20210322,11200,1779313,19873,10850,11550,10750
20210319,10650,684629,7167,10150,10700,10100
20210318,10400,1686318,17315,10000,10650,9750
20210317,9930,1120987,11277,10700,10700,9810
20210316,10800,400548,4379,11150,11200,10750
20210315,11000,739193,8373,11550,11750,10950
20210312,11250,633071,7010,10800,11300,10700
20210311,11000,1284978,13609,10700,11050,10050
20210310,10700,1797386,19963,10850,11750,10550
20210309,11100,3308735,37711,11950,12200,10850
20210308,12350,23682368,308389,11350,14150,11050
20210305,11150,19267218,225593,11550,13200,10650
20210304,11550,18641746,202808,9750,11550,9600
20210303,8900,13190735,117937,8200,9670,8160
20210302,8140,4672850,37752,7720,8480,7550
20210226,7330,2493219,18445,6820,7750,6780
20210225,6790,170246,1151,6610,6860,6610
20210224,6600,202017,1368,6920,6980,6600
20210223,6860,145182,1002,7130,7130,6830
20210222,7130,311661,2256,7010,7410,6930
20210219,7010,257533,1811,7090,7230,6940
20210218,7190,234139,1721,7580,7580,7050
20210217,7510,189486,1422,7660,7660,7450
20210216,7580,178306,1359,7720,7720,7570
20210215,7710,208540,1622,7840,7880,7710
20210210,7940,217144,1705,8000,8000,7800
20210209,7850,1133178,9219,7950,8450,7740
20210208,7970,380794,3026,7870,8150,7840
20210205,7850,835972,6706,7920,8490,7710
20210204,7810,225226,1783,7980,8180,7800
20210203,7900,354451,2829,8000,8110,7840
20210202,7820,669585,5279,7700,8290,7640
20210201,7600,444320,3402,7540,7840,7510
20210129,7550,450242,3516,8100,8230,7550
20210128,8130,423779,3488,8380,8420,8110
20210127,8440,397857,3411,8560,8770,8440
20210126,8640,417240,3660,8880,8970,8620
20210125,8880,568409,4977,8710,8960,8490
20210122,8770,920442,8197,9170,9170,8750
20210121,9240,3088692,29135,9290,9780,9100
20210120,9400,16886734,180056,10500,11750,9380
20210119,9200,5116628,46332,8510,9510,8010
20210118,8670,665931,5955,9260,9260,8670
20210115,9300,1463375,13569,9080,9510,8970
20210114,9060,1438417,13305,9070,9590,8930
20210113,9100,3132346,29072,8700,9740,8700
20210112,8700,1167036,10439,8530,9260,8510
20210111,8700,766155,6846,9360,9380,8580
20210108,9360,1150352,10830,9290,9770,9230
20210107,9500,3446959,34117,9830,10300,9470
20210106,9930,10665071,107623,9030,10900,8990
20210105,9050,885096,8078,9290,9370,8970
20210104,9320,3083132,29406,9520,9900,9300
20201230,9040,2637296,24297,9120,9630,8870
20201229,9130,2146924,19638,8860,9420,8820
20201228,8950,9185988,91126,10250,10700,8810
20201224,8610,12668829,110766,7730,9480,7650
20201223,7750,938301,7221,7680,8020,7370
20201222,7820,591374,4773,8420,8420,7760
20201221,8420,804117,6639,8260,8450,8060
20201218,8260,2521296,21259,8200,8840,7930
20201217,8170,773587,6441,8390,8620,8000
