Date,Close,Volume,Volume2,Open,High,Low
20210325,76500,111724,8584,77900,78500,76200
20210324,78200,67647,5281,78000,78700,77300
20210323,78600,163899,13134,80100,82400,78500
20210322,79200,101119,8020,80800,81300,78200
20210319,80800,110725,8809,79000,80800,78400
20210318,79000,172212,13755,78900,81300,78500
20210317,78500,161287,12732,81500,81500,77900
20210316,81700,134210,10742,80700,81700,79000
20210315,80100,79439,6387,81100,81400,79900
20210312,81600,164502,13568,82600,84400,81200
20210311,79800,164981,13191,79300,81300,77800
20210310,79300,182622,14898,83000,84400,78700
20210309,80400,163078,13036,82000,83200,77800
20210308,82400,143593,12033,84400,85800,81400
20210305,84400,189553,15697,83900,85100,80200
20210304,85400,248958,21059,86700,86700,83000
20210303,87400,131285,11533,87200,89700,86500
20210302,87900,221387,19795,92700,92900,86600
20210226,90200,222489,19806,88900,91600,87600
20210225,93300,209040,19728,94700,97500,92600
20210224,92500,396006,38263,101000,101000,91900
20210223,101000,1292357,145262,118000,124000,99900
20210222,98300,191801,19203,102500,103000,97200
20210219,103000,162766,16239,98700,103000,96500
20210218,99500,245604,24556,104000,106000,97800
20210217,103500,225970,23731,109500,110000,102000
20210216,109500,120566,13234,112000,112000,109000
20210215,111000,166901,18456,111500,113500,108500
20210210,109500,173588,19045,109500,112000,107000
20210209,110500,407252,44810,108000,114000,107000
20210208,103500,304751,31205,105000,105500,99000
20210205,106500,344962,37565,110500,115000,104000
20210204,111000,344326,38827,115500,119500,108500
20210203,115500,437502,50479,116000,120500,111500
20210202,119500,960057,119666,135000,138000,115500
20210201,126000,1025713,117460,100000,130000,98000
20210129,101500,837354,87657,114000,117500,98600
20210128,112500,1051900,137310,126000,146500,110500
20210127,129500,768929,96573,111500,134500,111000
20210126,111000,194628,21806,114000,116000,109500
20210125,112500,377236,42400,107500,118500,103000
20210122,105500,681652,72335,96100,116500,94900
20210121,96100,180829,17487,98000,98500,96000
20210120,99000,379595,37066,102000,105000,93800
20210119,98700,941689,89392,85800,99000,85200
20210118,84800,186802,16166,87100,91000,83000
20210115,87500,524158,45777,82600,91700,82600
20210114,81900,221287,17827,81200,83700,77200
20210113,79600,210183,16958,80800,83200,78200
20210112,81500,322303,25968,85300,86100,77100
20210111,86600,356789,31118,89000,89700,85700
20210108,89800,427746,38300,90500,92000,87400
20210107,90500,1626641,145177,81900,95000,81100
20210106,78000,626075,45100,72400,79500,67600
20210105,71700,358720,25833,75000,75000,69800
20210104,75000,653195,49011,73900,78700,70200
20201230,68900,166133,11168,66800,69000,65600
20201229,67500,148728,10124,69500,69500,66800
20201228,66500,338653,22064,61900,66900,61900
20201224,62700,4322234,291796,59300,76400,57000
20201223,61200,2522085,147625,48100,61200,48100
20201222,47100,276653,13572,50300,51000,47050
20201221,51100,726528,38078,51500,56600,49400
20201218,49850,837656,40158,42500,51500,42500
20201217,42350,161526,6705,41500,42550,40550
20201216,41000,163627,6679,40500,41500,39900
20201215,40100,116265,4668,40450,41150,39900
20201214,40900,126500,5255,43400,43500,40900
20201211,43400,63227,2748,43150,44150,43050
20201210,43100,101101,4357,43050,43950,41800
20201209,43050,257053,11035,40300,44800,40250
20201208,40850,158211,6237,39050,40850,38000
20201207,39000,189142,7210,39000,39350,37200
20201204,39000,215211,8379,40050,41000,38150
20201203,40450,111298,4530,41750,41800,40050
20201202,41750,126291,5313,42600,42900,41600
20201201,42100,212922,9056,44500,45100,41200
20201130,43900,209194,9232,42400,45250,42400
20201127,41950,153936,6186,38700,42550,38450
20201126,38450,118070,4600,38400,39800,38400
20201125,38250,211465,8196,37050,40000,37000
20201124,37050,104395,3822,37000,37800,35950
20201123,37000,167903,6259,36450,38050,36450
20201120,36000,142696,5087,34000,36400,34000
