Date,Close,Volume,Volume2,Open,High,Low
20210325,15900,73211,1163,16000,16250,15750
20210324,16050,69098,1109,15900,16250,15800
20210323,16050,200772,3201,16500,16500,15600
20210322,16500,144923,2370,16300,16550,16150
20210319,16400,215477,3513,16300,16550,16100
20210318,16450,654864,10683,16800,16850,16000
20210317,17000,5311541,90313,14200,18300,14200
20210316,14300,26512,377,14400,14550,14100
20210315,14400,23931,345,14550,14600,14300
20210312,14450,34138,490,14350,14550,14200
20210311,14450,42741,616,14500,14600,14250
20210310,14500,66722,956,14400,14550,13950
20210309,14200,44223,620,14100,14350,13600
20210308,14150,117446,1689,14500,14750,14050
20210305,14100,29723,413,13450,14100,13450
20210304,13850,31186,428,13550,14000,13550
20210303,13700,213947,2985,13050,14400,13000
20210302,12950,31939,414,13350,13400,12800
20210226,13100,26981,355,13250,13400,12950
20210225,13550,16961,231,13650,13850,13450
20210224,13350,46651,638,14100,14200,13200
20210223,14100,208886,3007,13850,14850,13700
20210222,14100,69759,965,13700,14200,13400
20210219,13500,34289,460,13200,13600,13050
20210218,13250,10508,140,13350,13500,13250
20210217,13400,28531,382,13250,13550,13150
20210216,13050,15620,205,13300,13300,13050
20210215,13200,9872,130,13150,13200,13000
20210210,12950,9705,126,13050,13200,12900
20210209,13050,14509,190,13150,13250,12850
20210208,12950,33573,438,13350,13350,12750
20210205,13350,15822,210,13550,13550,13150
20210204,13350,13480,180,13600,13600,13200
20210203,13300,12434,166,13650,13650,13250
20210202,13400,23262,312,13350,13600,13150
20210201,13300,27163,353,12850,13450,12600
20210129,13000,64021,852,13700,13850,12850
20210128,13450,42146,577,13850,13950,13400
20210127,14150,20772,292,14150,14250,13900
20210126,14050,31487,443,14250,14300,13900
20210125,14350,59867,863,14500,14700,14250
20210122,14350,58217,829,14400,14550,14050
20210121,14500,58751,847,14350,14700,14300
20210120,14600,256173,3740,14500,14800,14250
20210119,14000,78606,1098,14050,14200,13700
20210118,13800,860138,12638,13700,15550,13650
20210115,13800,27591,379,13900,13900,13600
20210114,13850,156782,2154,13000,14200,13000
20210113,13150,13078,171,12950,13200,12950
20210112,12950,16404,212,13150,13150,12800
20210111,13050,31553,412,13550,13550,12850
20210108,13250,21210,285,13600,13700,13200
20210107,13500,25894,352,13550,13750,13500
20210106,13550,19376,260,13300,13550,13200
20210105,13300,30114,400,13050,13500,13000
20210104,13250,12979,170,13050,13250,13000
20201230,13150,13751,180,12850,13200,12850
20201229,13000,9566,123,12700,13000,12650
20201228,12700,18287,234,12950,13000,12700
20201224,12950,13929,180,13250,13250,12750
20201223,13000,21935,286,13300,13300,12900
20201222,13100,17018,224,13250,13300,13100
20201221,13300,13437,178,13350,13350,13100
20201218,13350,9514,127,13450,13450,13300
20201217,13350,41595,551,13300,13550,12950
20201216,13400,23121,311,13500,13650,13150
20201215,13400,27928,377,13650,13700,13350
20201214,13750,36645,499,14000,14000,13250
20201211,13900,20634,284,13700,13900,13600
20201210,13700,10463,143,13750,13850,13600
20201209,13700,15295,209,13600,13850,13550
20201208,13600,11473,157,13850,13850,13550
20201207,13800,16185,221,13550,13850,13550
20201204,13550,16361,223,13750,13850,13550
20201203,13750,15975,220,13850,14000,13700
20201202,13850,16683,231,14000,14000,13750
20201201,13950,8737,122,14050,14050,13900
20201130,13950,18294,256,14250,14250,13900
20201127,13900,8646,120,13950,13950,13800
20201126,14000,9845,137,14000,14000,13800
20201125,13900,23624,329,14250,14250,13750
20201124,14100,18133,255,14100,14150,13900
20201123,14050,11267,159,14150,14200,14000
