Date,Close,Volume,Volume2,Open,High,Low
20210325,94800,257355,24711,99700,99700,94400
20210324,99700,317316,31958,103400,104200,99500
20210323,153600,310720,48640,155500,159400,152500
20210322,155300,278019,43429,158900,158900,154500
20210319,156400,306721,47473,153600,157400,151200
20210318,154000,250822,39004,155500,160600,151700
20210317,154000,198187,30405,154000,155400,151400
20210316,153700,176211,26868,152000,154000,149500
20210315,152100,260243,39682,150000,154600,148300
20210312,150000,606612,89607,143900,152000,140800
20210311,140200,339654,46996,138800,142400,135900
20210310,140200,1880391,258438,120700,147000,119900
20210309,117000,291141,33922,120300,120400,114600
20210308,121600,229604,28385,128000,128600,121000
20210305,127800,160302,20512,131000,131200,125700
20210304,129500,132018,17158,130800,131600,129100
20210303,134600,156860,21190,133000,137700,131700
20210302,131500,129221,17109,133600,135800,129700
20210226,130000,289158,37374,133400,133500,127500
20210225,136200,494590,67595,130700,141500,128000
20210224,125200,272799,35247,132800,134400,124800
20210223,131700,145234,19342,134900,138000,131200
20210222,135000,162121,22482,137600,143000,134500
20210219,136600,146599,19808,137200,137800,133000
20210218,138200,108977,15133,140200,140500,138200
20210217,141300,122931,17134,140200,141500,138300
20210216,141400,124624,17751,144600,144900,141200
20210215,144900,96138,13850,143300,145500,141700
20210210,143100,72302,10280,143700,144700,140900
20210209,143200,178884,25713,144800,146500,140700
20210208,140500,99513,14161,142500,145000,140200
20210205,143000,239153,34457,140000,147300,139900
20210204,139000,167318,23036,139900,140000,135800
20210203,141500,122626,17326,143500,143700,139500
20210202,143400,133893,19187,143600,146000,140000
20210201,143500,287865,39940,132800,144500,132500
20210129,133100,333240,46021,141500,145700,132000
20210128,141100,211856,30209,144000,145500,141000
20210127,147100,135068,20002,150800,150800,147100
20210126,150300,201162,30606,156900,157600,149200
20210125,153700,251654,38383,146900,155800,145200
20210122,147000,158567,23410,150300,150300,146500
20210121,150100,162464,24600,155300,155800,149400
20210120,154500,293404,45101,150500,156300,149300
20210119,149500,388603,56099,142800,151300,138500
20210118,143700,384131,55717,148200,149000,141400
20210115,150700,242912,36591,153900,153900,149200
20210114,152400,165139,25258,153600,155600,151300
20210113,152000,254026,38684,153300,155400,150700
20210112,153300,248686,38562,155100,158400,153100
20210111,156000,497121,78063,160300,162200,153600
20210108,160400,722935,118103,173700,173700,159500
20210107,167000,961718,165963,166400,188100,164500
20210106,166500,303783,50823,168700,170300,165100
20210105,168500,469190,79096,172500,173300,166100
20210104,172500,630380,109468,180200,180800,170000
20201230,179700,683173,122132,176600,181400,176500
20201229,177200,2080723,351033,164300,177600,160300
20201228,152000,1937668,302347,160000,163100,150900
20201224,156600,1158819,179858,152000,159000,149800
20201223,150400,827626,127692,158700,161000,149700
20201222,159200,580043,94589,167000,167800,158700
20201221,167000,447264,75017,170400,170400,165000
20201218,170600,373816,64119,174200,174400,169900
20201217,175000,280895,49514,177700,177700,174800
20201216,177800,213064,38007,177800,180400,175200
20201215,177000,425551,75522,182400,182400,173300
20201214,177000,443446,78900,176200,180900,171700
20201211,175000,396753,69895,176000,178700,172500
20201210,172800,220166,37992,169800,173500,169000
20201209,170700,216478,37035,171900,173400,169000
20201208,170700,513790,89963,176800,180400,170300
20201207,174300,512142,88554,166100,176700,166000
20201204,167600,219441,37019,170400,172100,167100
20201203,170400,257947,43705,170800,173000,166700
20201202,171200,414336,70277,173000,175000,166200
20201201,174500,816302,140119,164000,177300,161900
20201130,160700,345060,55552,164500,164600,159500
20201127,164400,180535,29737,162900,166400,161300
20201126,163400,264777,41971,159800,163500,157600
20201125,159600,245034,39806,164200,166800,159100
20201124,164200,237205,39125,170900,170900,162700
20201123,169000,214191,36577,172800,174900,168400
20201120,170700,269085,45456,163000,172400,163000
20201119,165000,190981,31374,166100,167200,161300
20201118,165500,142265,23468,165200,166300,162700
20201117,164400,217519,35062,157500,165600,156500
20201116,160000,139470,22408,161500,162500,158300
20201113,160700,157805,24912,158500,162100,154200
20201112,158400,209616,33462,158000,162600,156300
20201111,155000,324528,50149,157500,159000,151000
20201110,159800,299290,48464,169100,169500,159600
20201109,168900,203239,34507,167900,171700,167800
20201106,167000,293445,49704,173300,175000,166300
20201105,173300,415237,71685,175100,179300,168300
20201104,176700,639933,111120,166200,177500,164000
20201103,163300,220771,36168,160000,166200,159500
20201102,158400,150383,23889,158500,161800,154000
20201030,158300,236297,38235,166000,166600,157800
20201029,167900,291650,47876,162900,168200,160000
20201028,167200,542012,88463,152000,172800,151900
20201027,151800,410402,62000,145100,156800,142800
20201026,148100,392201,59358,160200,160500,147600
20201023,160200,246285,39285,155000,162300,155000
20201022,155700,226753,35817,162400,162400,155300
20201021,164100,208229,33883,166800,166800,158600
20201020,164000,391039,61826,158800,164700,153600
20201019,163000,209705,34668,170000,170400,161400
20201016,170000,166960,28420,169900,173000,168000
20201015,170000,287712,49203,178200,178200,167900
20201014,179500,150186,26978,183800,183800,177800
20201013,183800,220570,40585,180300,186500,180000
20201012,180000,115387,20762,181300,182800,178700
20201008,181100,195981,35378,184000,185500,178300
20201007,183500,148703,27325,185100,186000,181900
20201006,186300,197430,36955,185200,190500,183900
20201005,181000,203815,37049,184000,184000,178200
20200929,180300,223052,40157,182800,183400,176500
20200928,178000,322990,56529,169600,183900,169000
20200925,167600,369072,62419,166000,173700,164500
20200924,164900,495733,83691,175000,177800,162900
20200923,180000,364783,66269,188800,189000,176100
20200922,185700,338962,63581,189000,196000,183000
20200921,192200,320831,63221,204300,205400,191000
20200918,204200,456191,93286,204400,209100,200500
20200917,204900,255458,53867,215300,217800,204800
20200916,215200,234863,50307,212900,217100,210300
20200915,211900,359774,75269,203200,214300,201000
20200914,201700,162566,32781,204000,205500,199600
20200911,202500,215808,43423,203000,206800,198600
20200910,203000,236826,48362,210000,210000,200900
20200909,200300,298613,60551,206000,207600,199500
20200908,208700,338595,73265,217100,222300,208700
20200907,214600,340025,71764,214200,216000,210700
20200904,214200,460253,98546,210000,218800,210000
20200903,223300,331407,73261,221500,225700,217100
20200902,222900,1099843,241595,207300,228000,204800
20200901,204600,582996,118339,203200,207800,199000
20200831,209000,2657210,539181,187500,209000,186900
20200828,184100,540360,101079,183300,191800,183200
20200827,183200,336874,62342,188100,190300,181300
20200826,187700,403716,75779,187800,189800,185000
20200825,186900,415118,76908,185800,188500,182800
