Date,Close,Volume,Volume2,Open,High,Low
20210325,8300,1080960,8969,8260,8460,8140
20210324,8240,1537094,12504,7970,8240,7950
20210323,7910,1166777,9345,8170,8250,7860
20210322,8090,2655166,21685,7850,8360,7820
20210319,7850,1447538,11304,7700,7930,7600
20210318,7620,598890,4585,7710,7770,7580
20210317,7680,662070,5001,7700,7730,7480
20210316,7700,1022145,7883,7710,7850,7630
20210315,7700,2460053,18492,7150,7770,6990
20210312,7320,644123,4726,7440,7470,7290
20210311,7270,511813,3733,7350,7370,7200
20210310,7290,871595,6377,7460,7520,7200
20210309,7330,1729101,12546,7220,7460,6950
20210308,7010,1121977,8074,7150,7410,7010
20210305,7120,694895,4841,6900,7150,6800
20210304,6980,1094533,7553,6790,7000,6690
20210303,6740,319919,2150,6750,6820,6500
20210302,6740,620692,4208,6910,6920,6690
20210226,6740,1597136,10748,6710,6920,6580
20210225,6690,716276,4791,6780,6790,6440
20210224,6670,1496699,10213,7030,7030,6670
20210223,6740,9463328,63926,7700,7710,6320
20210222,7750,1995642,15244,7250,7860,7220
20210219,7220,259449,1851,7250,7310,7030
20210218,7240,456670,3334,7160,7440,7140
20210217,7240,378862,2720,7230,7300,7110
20210216,7340,348741,2569,7480,7510,7320
20210215,7480,456104,3349,7300,7500,7210
20210210,7210,263079,1863,7160,7220,7000
20210209,7160,444056,3208,7370,7440,7140
20210208,7370,479760,3536,7420,7470,7200
20210205,7360,581969,4179,7030,7360,6950
20210204,6970,464699,3244,7100,7100,6900
20210203,7060,549306,3884,7250,7280,7000
20210202,7160,386467,2797,7200,7440,7050
20210201,7170,471921,3332,6940,7220,6780
20210129,7090,795230,5702,7550,7600,6910
20210128,7480,483117,3637,7520,7650,7430
20210127,7770,396394,3091,7900,7970,7750
20210126,7920,452815,3602,8100,8100,7860
20210125,7950,385144,3038,8000,8000,7800
20210122,7960,533729,4266,8120,8140,7930
20210121,7950,978921,7858,7760,8190,7760
20210120,7730,549410,4253,7900,7900,7700
20210119,7850,542175,4206,7750,7870,7620
20210118,7750,607972,4751,7900,7980,7720
20210115,8060,553974,4502,8240,8280,8050
20210114,8070,476643,3865,8120,8250,7990
20210113,8120,472528,3828,8210,8230,8010
20210112,8100,1023862,8272,7930,8250,7760
20210111,7920,1772049,13924,8120,8210,7650
20210108,8260,1523894,12609,8620,8690,8150
20210107,8580,991364,8541,8670,8780,8500
20210106,8630,1228429,10755,9010,9090,8530
20210105,8820,2097572,18216,8360,8890,8260
20210104,8460,1070394,9065,8580,8630,8350
20201230,8400,1769783,14916,8360,8650,8250
20201229,8010,500131,3987,8030,8100,7870
20201228,7880,905590,7130,8040,8080,7730
20201224,8050,896324,7314,8360,8360,8040
20201223,8160,1927554,15436,8030,8370,7670
20201222,8030,1166795,9593,8320,8500,8000
20201221,8400,1851606,15238,8200,8550,7950
20201218,8170,1207547,9898,8210,8380,8140
20201217,8360,1841593,15375,8630,8660,8200
20201216,8630,3592191,30617,8600,8810,8050
20201215,8500,12250164,105937,9460,9550,8240
20201214,9900,2979773,29604,10100,10300,9670
20201211,9860,4037885,38440,8890,10000,8800
20201210,8870,2923808,26074,8620,9300,8520
20201209,8490,1115964,9373,8500,8540,8200
20201208,8460,1814058,15173,8320,8600,8130
20201207,8280,2149764,17834,8120,8640,8060
20201204,8100,8877056,72408,7520,8790,7510
20201203,7400,3467752,24911,7040,7430,6830
20201202,6920,923987,6276,6830,6920,6720
20201201,6900,1499830,10103,6730,6980,6570
20201130,6810,1445574,10022,7050,7130,6810
20201127,6960,1380133,9590,6950,7150,6830
20201126,6950,1419841,9785,6830,7030,6760
20201125,6920,3449958,23545,6750,6990,6620
20201124,6750,8643070,58622,6640,7290,6440
20201123,6510,18294116,118932,5480,6910,5470
20201120,5320,444026,2356,5230,5380,5220
20201119,5220,722344,3766,5420,5420,5150
20201118,5370,966084,5230,5590,5640,5320
20201117,5540,2185593,12097,5400,5640,5380
20201116,5360,1312340,7066,5460,5500,5310
20201113,5270,2335528,12469,5250,5500,5170
20201112,5110,729844,3702,4945,5150,4905
20201111,4885,245900,1204,4940,5000,4840
20201110,4935,333515,1654,5080,5090,4870
