Date,Close,Volume,Volume2,Open,High,Low
20210325,88000,422885,36954,86200,88300,85600
20210324,85900,407338,35000,86100,86500,84900
20210323,86100,356481,31059,88400,88700,86100
20210322,88100,286294,25237,89000,89300,87500
20210319,88500,370376,32551,88100,88500,86900
20210318,88600,326174,29184,89900,90600,88600
20210317,89100,415363,37077,90700,90900,88500
20210316,91000,292167,26679,91600,91900,90900
20210315,91600,301761,27733,92000,92900,91000
20210312,91900,279885,25874,91800,93400,91500
20210311,91000,491509,44680,88600,91900,88500
20210310,88600,335270,29878,90500,91500,87700
20210309,89400,423134,37841,90700,91100,87300
20210308,90300,316716,28797,91600,92500,90100
20210305,90800,387743,35107,90500,91500,89700
20210304,92000,460670,42302,92700,93000,90800
20210303,94200,334415,31337,93300,94200,92500
20210302,93300,531938,50424,95400,97600,92400
20210226,93900,833466,78414,94900,95500,93500
20210225,96300,346231,33184,95100,97300,94300
20210224,93900,519440,49310,95500,97000,93500
20210223,94600,503189,47996,95100,97100,94500
20210222,95500,672404,65579,101000,101500,95400
20210219,99600,573959,56975,100500,101500,97600
20210218,101000,560427,57552,105000,105000,101000
20210217,105500,596989,63728,109000,110000,105500
20210216,111500,434814,48513,110000,112500,109500
20210215,109500,517639,57761,112500,114500,109500
20210210,110000,700702,75990,106000,110500,105500
20210209,105000,699138,73952,104500,108000,104000
20210208,104000,549545,57963,105000,107000,104000
20210205,104000,428740,44321,102500,104500,102000
20210204,102000,535836,54736,103000,104000,101000
20210203,103500,443558,45822,103500,105000,102500
20210202,102500,453180,46999,102500,106000,102000
20210201,103000,488664,49456,98500,103500,97300
20210129,99100,748985,75519,104000,105000,99000
20210128,103500,578577,59831,100000,106500,100000
20210127,103000,621756,64732,105000,106500,101500
20210126,104500,863557,92540,111000,112000,104000
20210125,110500,554639,60860,108000,111500,106000
20210122,107000,1249988,139230,112500,116500,107000
20210121,115500,1853456,210505,110000,118000,107500
20210120,108500,807210,85104,104500,108500,102000
20210119,103000,534024,55117,102000,106000,100500
20210118,102000,513881,52641,104500,106000,101000
20210115,106000,727447,78057,109000,109500,105500
