Date,Close,Volume,Volume2,Open,High,Low
20210325,148000,1138392,168063,146000,150500,145000
20210324,146500,1127948,164147,143500,147000,143500
20210323,145500,2053555,306577,155000,155500,145500
20210322,155000,962272,149046,154000,157000,152500
20210319,153000,1195480,182386,151500,154000,151500
20210318,155500,1400789,220859,160500,161000,155500
20210317,158000,1543163,243921,158000,161000,155000
20210316,158000,1996472,313644,153500,159500,153000
20210315,151500,819248,124627,152500,153500,150500
20210312,152500,1567260,238445,149500,154500,149500
20210311,147500,1651447,243547,143500,149000,143500
20210310,142500,1143711,165955,148500,149000,142000
20210309,144500,1530784,220515,143500,146000,142000
20210308,143000,1165677,169356,149500,150000,142000
20210305,148500,1479199,215539,142500,149500,142000
20210304,146000,1342531,196691,148000,148500,145000
20210303,150500,1033609,155296,149000,152000,148000
20210302,149000,1552321,232988,150500,152500,147000
20210226,146500,2453529,361983,148000,150500,146000
20210225,154000,1755139,268490,153500,154500,151000
20210224,150000,3061646,469628,157500,159000,149000
20210223,157500,2897046,459906,161000,162000,157000
20210222,166000,2511075,424795,172500,174500,164500
20210219,168000,2236161,373689,170500,172500,164000
20210218,171000,2499314,429953,175000,176500,168500
20210217,176000,2965260,515033,172000,177000,169000
20210216,172500,3199701,546283,167000,174000,166000
20210215,165000,2113807,354262,170500,171000,165000
20210210,167500,3256875,541407,163500,168500,161000
20210209,161000,3866170,629448,158500,168000,157000
20210208,157000,1895740,301893,158000,163500,157000
20210205,158000,1914947,301721,159000,160500,154500
20210204,157500,2660265,421650,163000,163000,156000
20210203,165000,3179393,516828,160500,166000,159000
20210202,158000,2620315,418545,160000,164000,156000
20210201,158000,3617362,559280,153500,159000,150000
20210129,153000,5396272,842612,166500,166500,150500
20210128,164500,2465978,404813,163500,167000,161500
20210127,167000,3244402,551757,170000,175500,166500
20210126,170000,3706727,643397,179000,181500,169000
20210125,178000,2710809,482326,177500,181000,174500
20210122,177500,7015098,1294427,183000,193000,177500
20210121,185000,16304954,2891884,168500,192500,163500
20210120,167000,10340439,1636445,148500,167000,146500
20210119,148000,4114713,600375,140000,149500,139000
20210118,139000,2469549,348769,141500,145000,138500
20210115,140000,3051738,434185,145500,146000,139500
20210114,147000,5618859,822125,138500,150500,138500
20210113,140000,2589622,361778,141000,143500,137000
20210112,138500,4585235,642870,140500,147500,135000
20210111,142000,6584433,955661,148500,152000,138000
20210108,147500,9472733,1384821,145000,151000,140500
20210107,150000,9782722,1443408,139500,155000,137000
20210106,137500,5283488,749670,148500,150500,137000
20210105,140000,1602818,221794,139000,140000,137000
20210104,142000,1868234,263117,136500,144000,136500
20201230,135000,1533422,203319,128000,136000,128000
20201229,131500,7476122,969109,127500,134500,125000
20201228,124500,21982050,2805020,114500,136500,113000
20201224,112000,11918248,1399545,125000,128500,110500
20201223,119500,16565841,1829404,92700,119500,91100
20201222,92200,943385,87891,94600,94700,91800
20201221,94900,946927,89484,95800,95900,93600
20201218,95800,835663,80373,97300,97400,95700
20201217,96900,1038351,100644,97000,97800,96000
20201216,97300,1785477,172512,94200,97500,94200
20201215,93400,1094196,102504,94500,94900,93000
20201214,95000,1013069,96168,95400,95700,94000
20201211,95800,1013826,97039,96100,97100,94900
20201210,95400,1691356,160694,95100,95800,93800
20201209,96200,2114941,203441,96800,98000,95000
20201208,95000,4702429,445296,91000,96500,90900
20201207,89200,1278901,115231,92000,92200,89000
20201204,90500,1763876,159068,90000,91500,89100
20201203,90300,2391369,212265,86800,90300,86600
20201202,85900,818536,70188,86300,86300,85500
20201201,86000,693134,59495,86100,86500,85500
20201130,85500,1428395,122906,87800,87900,85500
20201127,87800,750504,65530,87000,88000,86800
20201126,87000,741023,64469,87500,88300,86300
20201125,87500,1022025,89993,89100,89500,86600
20201124,88600,871390,77196,89400,89500,88000
20201123,89200,746317,66545,89100,89900,87700
20201120,88700,588066,52160,89700,90200,87800
20201119,89100,1219430,109160,90300,90700,88500
20201118,88800,2116015,186284,85400,89500,85100
20201117,85000,1066813,91384,86600,87100,84800
20201116,86500,807027,70026,86500,87500,86300
20201113,85600,592333,50671,85900,86400,85200
20201112,86100,781666,67389,87100,87200,85700
20201111,86800,960361,83037,86000,87200,85800
20201110,85900,898189,77216,87800,87800,85500
