Date,Close,Volume,Volume2,Open,High,Low
20210325,5900,4809716,27444,5460,5920,5380
20210324,5500,2754700,15085,5330,5690,5300
20210323,5360,4049490,21737,5250,5530,5190
20210322,5260,1694150,8857,5180,5290,5120
20210319,5220,11055507,58260,4850,5580,4790
20210318,4875,391661,1920,4885,4970,4855
20210317,4840,539422,2642,4990,5000,4810
20210316,4970,449293,2238,4990,5040,4955
20210315,5030,526210,2603,4985,5040,4895
20210312,5030,850505,4281,5070,5120,4965
20210311,5070,1947132,9721,4785,5080,4675
20210310,4800,616095,2987,4930,4945,4750
20210309,4860,746856,3527,4635,4875,4500
20210308,4680,547656,2584,4655,4825,4620
20210305,4610,467616,2109,4490,4625,4425
20210304,4580,305195,1380,4550,4590,4480
20210303,4550,233226,1057,4480,4600,4465
20210302,4520,590511,2737,4670,4770,4515
20210226,4605,723051,3325,4590,4690,4555
20210225,4770,531610,2515,4670,4845,4620
20210224,4595,2231833,10580,4850,4885,4555
20210223,5040,1056810,5197,4940,5100,4830
20210222,5050,715404,3647,5150,5190,5030
20210219,5150,1671307,8324,5000,5170,4870
20210218,5030,2069504,10579,5260,5300,5010
20210217,5300,5265387,27429,5070,5370,4990
20210216,4965,4537506,23158,5090,5270,4930
20210215,4925,1100296,5450,4930,5030,4880
20210210,4875,593348,2854,4820,4910,4700
20210209,4820,566769,2751,4895,4950,4800
20210208,4895,1463509,7204,5020,5100,4850
20210205,5090,3448824,17260,4890,5100,4880
20210204,4830,2519669,12410,4975,5050,4805
20210203,4830,1440523,6920,4895,4915,4735
20210202,4850,3928160,19127,4870,4975,4750
20210201,4800,24921364,123106,4460,5130,4330
20210129,4505,1303490,5913,4635,4715,4350
20210128,4700,2807666,12875,4655,4720,4475
20210127,4790,2565851,12442,4980,4985,4745
20210126,5030,18162555,90627,4515,5280,4485
20210125,4410,1248961,5506,4525,4525,4350
20210122,4510,1542383,6868,4620,4625,4310
20210121,4585,2312724,10693,4655,4725,4550
20210120,4670,860463,4046,4750,4800,4660
20210119,4780,1264135,5966,4705,4815,4605
20210118,4705,1772631,8487,4900,4935,4645
20210115,4900,5019169,24624,4615,5120,4615
20210114,4660,1381932,6466,4780,4810,4575
20210113,4760,1419955,6603,4540,4820,4440
20210112,4565,1749626,8110,4575,4840,4400
20210111,4575,1533478,7221,4895,4910,4490
20210108,4790,1591557,7615,4900,4900,4670
20210107,4750,1686772,8049,4680,4850,4655
20210106,4640,957333,4454,4710,4720,4595
20210105,4695,2193505,10336,4700,4855,4580
20210104,4745,3697524,17238,4440,4880,4440
20201230,4415,2110467,9163,4115,4445,4105
20201229,4110,472602,1927,4030,4120,4015
20201228,4030,1132504,4577,3990,4160,3945
20201224,3975,464361,1853,4020,4050,3955
20201223,4000,492948,1960,3950,4055,3890
20201222,3965,594670,2411,4170,4290,3965
20201221,4140,588122,2402,4110,4150,3980
20201218,4105,333287,1365,4180,4190,4060
20201217,4175,689619,2853,4070,4200,4045
20201216,4055,882410,3512,3840,4060,3825
