Date,Close,Volume,Volume2,Open,High,Low
20210325,87400,380716,33074,85900,87600,85700
20210324,86200,587724,50607,86600,87000,85400
20210323,87800,574683,50642,88800,89400,87400
20210322,88000,476804,41655,87600,88000,86500
20210319,87500,476842,41449,86500,87500,85700
20210318,87200,532728,46618,88100,88400,87000
20210317,87100,927868,81205,87000,88800,86300
20210316,87000,856250,74646,87700,87900,86600
20210315,87200,1855348,160737,84300,87400,84100
20210312,83800,366287,30697,83700,84400,83300
20210311,83300,473747,39537,83700,84200,82900
20210310,83600,399713,33464,84500,84500,83400
20210309,84200,839090,70759,83500,85500,83100
20210308,82900,461978,38646,84400,84400,82800
20210305,83600,410485,34308,84300,84300,83000
20210304,84600,599855,50656,83500,85100,83000
20210303,84300,697397,58441,82300,84700,82000
20210302,82400,392122,32280,82600,82800,81900
20210226,81600,603422,49388,81700,82400,81500
20210225,83400,513823,42900,84400,84400,83000
20210224,82900,1461332,123913,85300,86300,82600
20210223,84800,990399,83191,83000,85000,82000
20210222,83000,558169,46480,82700,84200,82300
20210219,82300,643604,52971,84000,84000,81300
20210218,83600,1391938,116969,81700,85300,81600
20210217,82000,402470,32965,82600,82700,81500
20210216,82000,451912,36942,82000,82300,81500
20210215,81700,497403,40707,82200,82700,81500
20210210,82100,375119,30661,82200,82400,81200
20210209,82100,440690,36432,83700,83800,82100
20210208,83300,592237,49181,82100,83900,81500
20210205,82000,344570,28113,81700,82000,81100
20210204,81300,563815,46004,81600,82400,81100
20210203,81300,531638,43261,82200,82500,80800
20210202,81300,538227,44040,81700,82700,80700
20210201,81100,887927,70864,80000,81400,78500
20210129,80900,826142,67411,83100,83400,80300
20210128,82800,695030,57327,82200,83300,81900
20210127,83700,962018,81509,86300,86800,83700
20210126,85500,958081,82662,88200,88300,85400
20210125,88500,757951,67282,88700,89900,87800
20210122,88100,1738134,153257,85700,90000,85100
20210121,85500,891328,76082,84000,86400,84000
20210120,83900,549184,46075,84500,84700,83500
20210119,84300,729371,61431,84300,84900,83700
20210118,83700,3564336,306922,84200,90900,82800
20210115,84900,791172,67474,85600,86300,84200
20210114,84900,1256449,107339,84900,87200,84100
20210113,84600,969981,82248,86000,86500,83900
20210112,85000,2121881,179107,82000,86300,81600
